UserId	PostId	PostTypeID
10418812	57836039	2
10426037	57835963	2
7964527	57834896	2
2851685	57832736	2
11232091	57833158	2
7204688	57802859	2
943978	57831446	2
2538939	57830260	2
7964527	57830089	2
2796875	57826506	2
11051292	57809767	2
2901002	57817260	2
11872364	57816397	2
10722934	57815602	2
11232091	57815575	2
5266708	57799745	2
1855988	57809812	2
6104959	57809800	2
11990697	57809777	2
3911355	57809773	2
6517513	57809098	2
4396243	57803722	2
67579	57796164	2
11932640	57796209	2
10275246	57786162	2
7136195	57785756	2
3767239	57784272	2
5966042	57780569	2
7964527	57759440	2
3444175	57431666	2
11037648	57013179	2
2336654	57011374	2
6668254	55862497	2
11403935	55862372	2
2901002	55862313	2
7932273	55862302	2
1966723	53963012	2
9299259	53962889	2
4323	52124124	2
3935325	51936996	2
2336654	50930207	2
4333359	50930060	2
4854591	40753374	2
2901002	57781860	2
11884237	57776895	2
1651543	57772751	2
6925185	57748797	2
11610186	57748809	2
4674445	57748882	2
9209546	51250826	2
3944322	57742254	2
11908896	57741650	2
3161575	57741276	2
3185459	57741318	2
6893256	57737755	2
5847854	57730313	2
1139196	57729620	2
10713992	57721828	2
8380272	57721707	2
10791931	57678976	2
532312	57708117	2
2901002	57703558	2
10655111	57702955	2
2535611	57701295	2
7420056	57693887	2
532312	57693869	2
8123710	57693803	2
2901002	57692541	2
9081267	57692653	2
10734200	57685001	2
8544123	57681933	2
1752959	57677464	2
9698684	57671628	2
7758804	57668373	2
10818128	57667032	2
7031759	57659183	2
9840637	57658948	2
11779238	57656698	2
10713992	57656584	2
9698684	57655222	2
3836843	57656057	2
3704368	57654150	2
11945002	57654071	2
2901002	57653842	2
7758804	57650738	2
11747861	57646671	2
6361531	56978052	2
7388477	57638237	2
11969592	57634036	2
2592393	57631693	2
10740966	57631653	2
9698684	57628301	2
3462681	57614055	2
11498682	57613854	2
2901002	57605499	2
10124054	57605328	2
3763302	57593805	2
2901002	57591959	2
9840637	57589448	2
4286590	57589155	2
3742686	57589164	2
1651543	57589022	2
5833590	57581079	2
9274732	57577888	2
9840637	57570351	2
11947068	57575753	2
11945002	57572441	2
2901002	57571396	2
11492024	57568980	2
2901002	57568932	2
7964527	57565475	2
7964527	57565376	2
2535611	57565364	2
10189214	57562230	2
2741091	57561330	2
2535611	57561464	2
3715974	57561390	2
11535376	57558897	2
51685	57554138	2
2901002	57553644	2
2703401	57553582	2
8733066	57553513	2
10713992	57553402	2
7333883	57545140	2
4909087	57542228	2
11864134	57536696	2
6512253	57536641	2
9025861	57533102	2
2538939	57531902	2
10837503	57517623	2
2947378	57524954	2
632227	57521710	2
10996274	57514760	2
11633355	57513524	2
7903159	57511832	2
11832127	57511373	2
10067043	57500131	2
11884237	57490587	2
2901002	57488604	2
1311943	57488111	2
5282702	57484918	2
2631973	57484893	2
5507529	57484888	2
4333359	57483634	2
10837503	57483604	2
2535611	57483221	2
9609447	57483242	2
5282702	57481145	2
8544123	57480744	2
2901002	57479273	2
7964527	57479259	2
2901002	57476798	2
6361531	57467424	2
11605063	57466037	2
4333359	57465581	2
10140310	57465564	2
7964527	57452545	2
3483203	57450400	2
11607986	57448150	2
7964527	57447302	2
7714279	57442548	2
3483203	57436180	2
10067043	57436439	2
2901002	57426012	2
4342169	57424898	2
10837503	57421344	2
1219295	57400081	2
4585963	57406864	2
8708364	57086246	2
7295157	46880952	2
6361531	43957800	2
4354477	57399907	2
11607986	57407692	2
2535611	57405160	2
6361531	57400319	2
7964527	57385408	2
11470719	57385095	2
3515631	57385110	2
6925185	57371269	2
10885502	57370584	2
2667536	57370435	2
2901002	57370385	2
2901002	57370131	2
4390160	57367307	2
7964527	57367484	2
9375102	57364359	2
7964527	57359914	2
2901002	57359899	2
3483203	57360021	2
11205149	57357986	2
2901002	57357677	2
7964527	57347912	2
9099959	57347787	2
2901002	57347746	2
1592364	57341449	2
1592364	57340408	2
5025009	57328967	2
10197418	57303961	2
9840637	57322144	2
2901002	57322089	2
1422451	57316981	2
10442615	57316837	2
11849973	57313786	2
6393053	57313689	2
6440173	57313776	2
8116223	57297848	2
6200416	57312453	2
11607986	57311725	2
11553043	57311680	2
1803908	57304821	2
2901002	57304806	2
7149485	57303855	2
10295265	57301282	2
10632473	57294969	2
6361531	57277655	2
6925185	57286471	2
7093741	57286439	2
6361531	57285872	2
10239974	57279046	2
4333359	57277675	2
3944322	57260959	2
3876609	57252704	2
11170205	57256907	2
5114164	57252367	2
11607986	57252331	2
10295265	57252069	2
9822593	57243739	2
10732232	57245189	2
8285811	57245300	2
7480460	57243735	2
11607986	57242225	2
9822593	57238690	2
10426037	57233929	2
7388477	57208088	2
11470719	57228732	2
7964527	57228702	2
2538939	57226137	2
10239974	57226071	2
5704863	57224425	2
11832001	57224930	2
9081267	57218967	2
2901002	57213068	2
2538939	57213059	2
423926	57213036	2
7964527	57211775	2
2535611	57211564	2
7988497	57210546	2
4895877	57210499	2
6770704	57207851	2
2538939	57208035	2
1592364	57202526	2
11607986	57201564	2
9840637	57201557	2
9840637	57195432	2
11607986	57195440	2
6361531	57190839	2
11205149	57190612	2
10473393	57188976	2
9840637	57185231	2
10018602	57174671	2
4337867	57165897	2
11205149	56851944	2
6925185	57149333	2
1628053	57156608	2
2535611	57148388	2
7388477	57127919	2
9840637	57126405	2
11607986	57126411	2
4238408	57116931	2
10997663	57115836	2
8094885	57104213	2
2988730	57102883	2
11797812	57091604	2
2901002	57090806	2
6941400	57089918	2
7711899	57079598	2
11607986	57044298	2
6512253	57044299	2
6858244	57033556	2
4245112	57033018	2
1753932	57033097	2
11643825	57033007	2
6512253	57029387	2
8874696	57025071	2
11607986	57025042	2
11489387	57023009	2
6265630	57016136	2
10189214	57016388	2
11665508	57013178	2
7964527	57011474	2
785673	57008199	2
11237863	57006068	2
6222977	57006062	2
7913251	57005788	2
9698684	57005689	2
9840637	57004570	2
2901002	57001755	2
2535611	56995419	2
6573902	56947286	2
7175713	56852352	2
3545273	56852147	2
11669446	56851869	2
10201580	56851755	2
2336654	56797981	2
9081267	55104324	2
10734525	53662178	2
5705476	52043046	2
6695849	44293757	2
7776603	44293807	2
7471822	56993597	2
4238408	56993889	2
11557974	56989599	2
5052365	56989590	2
8708364	56984116	2
2901002	56984115	2
8708364	56980265	2
9497687	56959153	2
4304456	56957364	2
2901002	56955021	2
2901002	56952549	2
8094885	56944828	2
7964527	56944401	2
3483203	56940113	2
11747121	56932948	2
11426718	56932400	2
10201580	56932383	2
8353711	56932416	2
8320861	56932414	2
7664524	56932372	2
7604642	56921604	2
11747861	56917824	2
7988497	56907375	2
8123710	56899683	2
4909087	56905076	2
11051292	56901071	2
2901002	56900589	2
2901002	56899609	2
9716278	56896862	2
2901002	56896711	2
4238408	56894116	2
6361531	56893449	2
5776838	56893471	2
6925185	56891431	2
9840637	56889876	2
9497926	56886614	2
1832058	56879702	2
3412660	56878392	2
4238408	56877978	2
2336654	56874394	2
11051292	56874703	2
11051292	56874555	2
9081267	56874072	2
9840637	56873762	2
4238408	56873715	2
6361531	56859381	2
3545273	56855484	2
11730027	56855464	2
11607986	56855313	2
10722934	56848056	2
2411802	56799625	2
9452151	56803015	2
3545273	56803109	2
8708364	56803007	2
9609447	56796816	2
4238408	56792064	2
10942935	56766904	2
4909087	56782116	2
10201580	56772436	2
8121719	56753722	2
2901002	56766379	2
8708364	56766486	2
3228542	56738188	2
532312	56738070	2
3190076	56737477	2
4551984	56737309	2
9754169	56737259	2
7388477	56725993	2
10589070	56725298	2
10041823	56723504	2
9081267	56723558	2
6265630	56708721	2
10589070	56708672	2
8624538	56678165	2
4909087	56707137	2
7964527	56707132	2
2901002	56685947	2
11341077	56686040	2
10041823	56686060	2
4338000	56656443	2
2901002	56666475	2
10041225	56601899	2
8121719	56662134	2
10521959	56656601	2
10189214	56657593	2
6570888	56657713	2
7835267	56656841	2
7964527	56657287	2
8313460	56657003	2
3483203	56656403	2
5825760	56656434	2
8121719	56653370	2
11523400	56653415	2
10325516	56651917	2
3476346	56649698	2
2901002	56646578	2
4909087	56641395	2
7964527	56641379	2
699305	56605599	2
8123710	56631932	2
2901002	56631813	2
5120049	56607631	2
4833056	56605636	2
9026523	56601564	2
1422451	56588010	2
576448	56580865	2
2901002	56578803	2
7117003	56573739	2
5502866	56571418	2
9311083	56569518	2
11631496	56569171	2
4909087	56555062	2
6511941	56555043	2
10033286	56552758	2
2319771	56548035	2
5847854	56547798	2
11015427	56520472	2
11592102	56520450	2
2997855	56519988	2
11600098	56513031	2
8121719	56509792	2
2535611	56511797	2
7964527	56511437	2
4909087	56511134	2
10157759	56509920	2
7964527	56509779	2
2336654	56498392	2
9081267	56469160	2
4909087	55671843	2
9081395	55514578	2
11032232	54588280	2
9511702	51782369	2
7932273	51782121	2
2137255	51781986	2
2901002	51035455	2
9200529	48528342	2
1692260	48528262	2
2091230	48528147	2
6779307	48044606	2
2255198	42178920	2
1910242	36865621	2
704848	36864778	2
9024698	56497309	2
2901002	56495563	2
7131499	56486015	2
10888655	56484355	2
3545273	56485539	2
10157759	56484973	2
8008776	56479301	2
2901002	56474682	2
8708364	56474805	2
5331834	56473408	2
5359002	56473438	2
7964527	56469697	2
3717658	56467710	2
4238408	56467295	2
10067043	56467273	2
7371893	56467200	2
3806464	56467011	2
4238408	56465870	2
9840637	56464406	2
10331864	56464084	2
7964527	56463371	2
2901002	56459403	2
2901002	56458982	2
11247027	56456234	2
2901002	56455938	2
7867968	56452725	2
2032994	56452534	2
3474452	56452410	2
11486681	56444300	2
9360135	56438848	2
5811078	56428079	2
7964527	56411609	2
2284490	56404447	2
4238408	56400156	2
4238408	56397065	2
9840637	56395841	2
785673	56395091	2
11492024	56394801	2
7535419	56365829	2
10286422	56368896	2
10041823	56059498	2
2901002	56359523	2
8123710	56359500	2
9840637	56359499	2
532312	56359052	2
2901002	56359009	2
7964527	56351748	2
7964527	56349882	2
10189214	56351529	2
8708364	56351500	2
8008776	56351482	2
1240268	56351126	2
9840637	56347696	2
103254	56327903	2
10836685	56319456	2
6926444	56318607	2
9081267	56318368	2
103254	56318352	2
883431	56312179	2
2901002	56311274	2
7392741	56309257	2
9081267	56309185	2
5197270	56309168	2
6063482	56304694	2
2901002	56303416	2
8353711	56303247	2
9840637	56295885	2
10620028	56295583	2
3545273	56278569	2
4133641	56266730	2
7835267	56263394	2
10620028	56263358	2
4985733	56251144	2
7703958	56251033	2
8557832	56250863	2
9840637	56250845	2
8353711	56249239	2
2634219	56245345	2
4238408	56244934	2
8761414	56199724	2
9081267	56229474	2
6484158	56229455	2
7388477	56227718	2
7964527	56212977	2
7964527	56212686	2
7988497	56212673	2
9081267	56212458	2
2901002	56210735	2
10521959	56208506	2
4981721	56208316	2
2901002	56208254	2
10925936	56207401	2
10077617	56202615	2
10826178	56197600	2
2901002	56197439	2
2901002	56185334	2
6282576	56175548	2
2336654	56173288	2
10189214	56171859	2
6282576	56171689	2
10330386	56171120	2
11476249	56164611	2
1762211	56164336	2
2901002	56161792	2
4238408	56161746	2
7964527	56158091	2
7964527	56155063	2
3483203	56154990	2
4238408	56154966	2
1481986	56154941	2
1240268	56154287	2
7236077	56152862	2
7093741	56152677	2
9165263	56152667	2
2336654	56150509	2
2535611	56150011	2
2901002	56149886	2
11278044	56149470	2
10419999	56148351	2
5950399	56148140	2
2901002	56147687	2
8708364	56143184	2
2901002	56143103	2
6761181	56141451	2
4238408	56140990	2
9081267	56139616	2
10113401	56139597	2
7964527	56139590	2
10302056	56139492	2
8347081	56139509	2
9081267	56135898	2
9534184	56131564	2
2901002	56131455	2
2901002	56112197	2
9758660	56109518	2
2901002	56107738	2
7964527	56101273	2
2535611	56101195	2
9237823	56091403	2
7964527	56091147	2
7964527	56084063	2
1491895	56068982	2
2901002	56054788	2
9551447	56054274	2
1939996	56048003	2
9698684	56047516	2
4238408	56047508	2
3444923	56024488	2
9534184	56020747	2
4125116	56017750	2
2901002	55999656	2
1695172	55999634	2
9529048	53956614	2
6361531	45222672	2
6342575	45222610	2
1237531	42841016	2
4686625	42422542	2
5154274	55991692	2
10189214	55999649	2
9081267	55991632	2
2336654	55976309	2
9324678	55957592	2
10419999	55968272	2
2214597	55966648	2
9840637	55966598	2
9324678	55957324	2
6792743	55954618	2
2336654	55953924	2
9698684	55953094	2
4125116	55953221	2
4238408	55953214	2
532312	55946835	2
7440802	55945710	2
10010216	55944135	2
11363596	55944217	2
7004463	55942834	2
9537244	55942554	2
7422943	55935239	2
9537244	55921374	2
5069029	55911923	2
9081267	55911919	2
2901002	55899763	2
6272103	55892125	2
11416991	55881539	2
6561949	48130565	2
10201580	55888557	2
6422477	55888579	2
2901002	55862745	2
2901002	55862461	2
2901002	55861787	2
7964527	55859251	2
6047722	55840422	2
10005592	55839147	2
5496433	55834684	2
7388477	55837090	2
9925225	55834904	2
6883295	55833025	2
7456718	55832113	2
7896849	55826641	2
7932273	55826542	2
7422943	55826166	2
11359504	55820922	2
8146556	55815072	2
2842758	55703583	2
51685	55809967	2
10286422	55802586	2
5847854	55802640	2
9081267	55802581	2
3483203	55799884	2
6287308	55799930	2
7964527	55799924	2
5032941	55788828	2
7964527	55788351	2
4932316	55787597	2
10307576	55787586	2
3483203	55786298	2
7964527	55786275	2
4125116	55785255	2
9081267	55782646	2
11390041	55780281	2
11015427	55778512	2
4238408	55778853	2
2535611	55778592	2
7964527	55774720	2
7917887	55774822	2
2901002	55774708	2
6361531	55767608	2
9081267	55766738	2
7964527	55766699	2
10201580	55762260	2
7964527	55755764	2
10758169	55755891	2
7964527	55755598	2
2901002	55745361	2
9698684	55745363	2
4110614	55745478	2
7093741	55745352	2
8708364	55743426	2
2901002	55742952	2
10878688	55741223	2
11015427	55741166	2
10589070	55730285	2
4333359	55729151	2
3545273	55712936	2
10189214	55713853	2
7388477	55713187	2
5094841	55706386	2
5853611	55706612	2
10201580	55706510	2
5150942	55705352	2
10201580	55702766	2
2901002	55702757	2
8708364	55702716	2
6764113	55702638	2
1397946	55701205	2
7964527	55698293	2
4909087	55698265	2
1252759	55698209	2
2091169	55697743	2
7964527	55697722	2
10366273	55693053	2
9988582	55693446	2
4248842	55689938	2
5868293	55631088	2
4238408	55658627	2
9081267	55658651	2
794539	55643582	2
11255447	55640224	2
7964527	55638397	2
4333359	55638129	2
4125116	55638321	2
2336654	55635632	2
7964527	55635411	2
7964527	55623570	2
9028333	55607943	2
8874696	55607466	2
2901002	55607336	2
8599834	55607101	2
9081267	55598523	2
3279716	55596669	2
2901002	55592283	2
4703367	55589588	2
9081267	55579743	2
11035597	55579686	2
10007115	55577429	2
5173426	55567615	2
11015427	55565581	2
10002343	55562772	2
2901002	55557068	2
11323870	55557081	2
8144553	55557046	2
10002343	55557042	2
9081267	55542740	2
1240268	55542572	2
6256482	55540242	2
7964527	55538641	2
1499803	55439697	2
10119199	55528569	2
4333359	55528203	2
7964527	55527846	2
9032932	55527516	2
2832011	55439592	2
6029105	53457860	2
827391	51628126	2
7117003	51577907	2
9666094	50219644	2
1240268	50104527	2
2901002	48539234	2
4983450	47295651	2
4870005	47295642	2
1240268	47295613	2
6506309	38512876	2
6792471	55525835	2
9214517	55524539	2
2255198	55524441	2
6625815	55518946	2
7964527	55518939	2
11255365	55517231	2
2901002	55509626	2
2901002	55496477	2
2901002	55490704	2
4238408	55488406	2
4518388	55487569	2
7671519	55487487	2
6652751	55480880	2
7964527	55485436	2
6755649	55485527	2
7964527	55481071	2
10991314	55478948	2
4333359	55478723	2
10868996	55478647	2
2901002	55476237	2
10337630	55476300	2
2901002	55472192	2
2825570	55454899	2
8926720	55454905	2
2901002	55439893	2
2901002	55431220	2
7932273	55431178	2
2421817	55411925	2
9324678	55408541	2
11137576	55394360	2
7725670	55392253	2
6792743	55382565	2
9512152	55387504	2
4333359	55382718	2
3545273	55385319	2
6792743	55384402	2
10799544	55383382	2
7932273	55371844	2
4909087	55370548	2
9840637	55370571	2
4909087	55368050	2
6615163	55363837	2
6031995	55363459	2
9524722	55363406	2
9510729	55363338	2
8431111	55363274	2
11076781	55363242	2
6287308	55360743	2
2901002	55360635	2
10964685	55348636	2
10813833	55349329	2
7964527	55348562	2
4004863	55346992	2
7964527	55345717	2
9081267	55345539	2
4909087	55345518	2
3545273	55344810	2
9803111	55344023	2
7053679	55332689	2
9840637	55331865	2
9976846	55331971	2
8123710	55331756	2
2958943	55331747	2
4909087	55329935	2
423926	55327947	2
6349838	55323240	2
2901002	55298025	2
8208006	55294523	2
2570261	55292945	2
8123710	55293099	2
11015427	55292731	2
7237062	55266943	2
9840637	55287756	2
6287308	55284920	2
4333359	55285009	2
3284713	55279620	2
8410622	55278523	2
5322660	55279000	2
2864250	55269162	2
1762211	55264334	2
6881240	55264288	2
9803111	55254844	2
7938217	55232412	2
7077050	55229021	2
3483203	55228804	2
9512152	55221218	2
2901002	55220993	2
8228558	55221005	2
2901002	55220583	2
4550141	55220326	2
6220759	55220282	2
8111755	55220049	2
1294386	55218792	2
4278403	55218790	2
8970054	55215545	2
1831706	55215082	2
3967578	55211165	2
6797250	55210693	2
4673475	55208613	2
9803111	55190294	2
4333359	55190275	2
11161774	55188406	2
7964527	55188106	2
3711940	55188081	2
6779307	55188195	2
11180560	55188138	2
2901002	55182845	2
4909087	55182840	2
7812912	55172438	2
2901002	55163395	2
2901002	55157761	2
10964685	55136624	2
7505395	55128048	2
7964527	55127967	2
9108239	55124281	2
7671519	55123216	2
6792743	55123103	2
9698684	55123128	2
6286540	55123120	2
2901002	55123108	2
4819353	48883919	2
9081267	55106185	2
9698684	55100700	2
8727339	55100557	2
5847854	55076953	2
10201580	55076297	2
10712188	55076276	2
6674648	55072717	2
7237997	55072693	2
9742036	55067794	2
7053679	55057222	2
5855649	55054390	2
4909087	55052389	2
9177877	55052234	2
9698684	55044272	2
7053679	55041839	2
10142285	55030215	2
11150801	54992865	2
2695448	54990547	2
10895207	54165544	2
2901002	53579086	2
2901002	53131673	2
5858851	52302887	2
4909087	52302366	2
1782792	48883941	2
6361531	47615250	2
5238915	47614971	2
3735873	47613815	2
2901002	54977798	2
11141229	54961864	2
8052902	54949636	2
2901002	54943481	2
2901002	54941384	2
4593642	54928927	2
2901002	54928901	2
2901002	54920867	2
9362747	54898844	2
7964527	54895053	2
2336654	54894978	2
4909087	54895001	2
10728920	54892700	2
5304366	54889005	2
3538107	54877214	2
5368599	54872723	2
366553	54866400	2
8846998	54865836	2
2901002	54862176	2
10734525	54859465	2
5692012	54844971	2
2901002	54841687	2
4323	54838445	2
7093741	54836986	2
221794	54836478	2
1168212	54836145	2
7077050	54831735	2
9067615	54831135	2
10089195	54831019	2
4490749	54830770	2
6942527	54817168	2
7318615	54807788	2
9960182	54789011	2
2901002	54788370	2
9129474	54758379	2
11035063	54758222	2
7077050	54734410	2
6220759	54687856	2
3545273	54733197	2
2901002	54711258	2
9380597	54715925	2
4075155	54713407	2
5496433	54712865	2
6942527	54712458	2
9698684	54712399	2
6177877	54711967	2
9462009	54711233	2
3021415	54695871	2
2258013	54695221	2
10025972	54695114	2
2901002	54690165	2
8795073	54686309	2
6220759	54686117	2
10164573	54686072	2
7093741	54685922	2
9863207	54683755	2
11058247	54681900	2
8708364	54667576	2
4333359	54678253	2
6004983	54677140	2
6177877	54676591	2
8123710	54673831	2
4909087	54667796	2
2421817	54663119	2
4167945	54656030	2
9462829	54655881	2
11021886	54654237	2
196826	54640895	2
8120908	54634277	2
2695448	54634018	2
7932273	54633986	2
4001592	54631994	2
10888655	54627189	2
10972959	54611837	2
9698684	54610013	2
2901002	54610003	2
9840637	54610008	2
7388477	54505248	2
11035961	54602203	2
4001592	54602037	2
4909087	54601281	2
2901002	54593120	2
7678879	54593119	2
1240268	54586700	2
8899386	54581530	2
8953378	54567123	2
4267414	54562891	2
4001592	54562596	2
2901002	54555931	2
2901002	54556189	2
6361531	54556291	2
9840637	54556215	2
2901002	54556145	2
2084384	54549874	2
4893407	54542110	2
10834788	54542779	2
11019598	54541986	2
7165168	54541900	2
736937	54541884	2
11019173	54540999	2
4333359	54540883	2
2357112	54525056	2
9698684	54519386	2
9209546	54519376	2
5625497	54519236	2
6250439	54519207	2
2535611	54504943	2
5916727	54504668	2
9209546	54502663	2
190597	54495022	2
10998325	54494279	2
10998325	54493786	2
2901002	54479436	2
9869695	54479059	2
10953743	54474724	2
2421817	54473942	2
4541412	54464008	2
9698684	54463960	2
9209546	54463927	2
9334238	54463845	2
10089328	54463818	2
9209546	54442049	2
4194079	54437572	2
6220759	54438035	2
2825570	54437025	2
7964527	54432518	2
1391671	54430614	2
9209546	54429337	2
5647272	54407755	2
4785185	54407738	2
9962315	54120102	2
3483203	54119901	2
2406949	54119815	2
8453690	49352623	2
4139744	53716446	2
2901002	51854277	2
9209546	51745938	2
7964527	49720658	2
2901002	49720630	2
7386332	48964527	2
2901002	48964498	2
4492932	48958039	2
748858	33307396	2
8628758	54375254	2
5162768	54375129	2
7964527	54371112	2
9865110	54348898	2
2901002	54366488	2
5916727	54357852	2
7964527	54357697	2
4565947	54357705	2
9209546	54356405	2
7964527	54356449	2
8628758	54340826	2
5820814	54339590	2
4684861	54326292	2
9209546	54324759	2
9840637	54324537	2
2901002	54323818	2
2901002	54308111	2
2535611	54296672	2
6817835	54296608	2
7964527	54296510	2
2901002	54292863	2
2702737	54293252	2
2901002	54287076	2
6063482	54287138	2
1505540	54284073	2
7141506	54280450	2
7227627	54278181	2
100297	54277534	2
7964527	54271062	2
6047722	54269108	2
2901002	54269004	2
8539533	54262322	2
9177877	54261117	2
2901002	54249452	2
7093741	54249423	2
7223727	54237949	2
453475	54235779	2
8626601	54235737	2
5625497	54221209	2
9209546	54220917	2
10862252	54199936	2
10067043	54184733	2
10852841	54153648	2
5552309	54176147	2
4431194	54169325	2
2901002	54160464	2
5704863	54159166	2
7359176	54158739	2
5704863	54152688	2
5374924	54150962	2
8547198	54144637	2
5374924	54140770	2
2547724	54130611	2
10322766	54119439	2
10611983	54120006	2
7964527	54119843	2
5374924	54118746	2
1168212	54118728	2
3407256	54113506	2
521776	54113524	2
9209546	54112715	2
5820814	54112736	2
3152047	54107621	2
9209546	54107813	2
4016285	54099490	2
8345749	54097255	2
6361531	54099574	2
9299259	54099489	2
4499795	54098095	2
6361531	54095885	2
6361531	54093359	2
4838587	54093552	2
2901002	54093367	2
9108239	54076714	2
4238408	54080492	2
4001592	54080489	2
5510588	53461797	2
6817835	54068051	2
6615163	54050213	2
9198381	54049610	2
2847946	54044894	2
9198381	54044684	2
9299259	54044670	2
9177877	54042811	2
9209546	54042853	2
4333359	54042364	2
3679377	54036115	2
9209546	54036104	2
4098013	54024911	2
9209546	54023443	2
9698684	54020655	2
9209546	54020727	2
4909087	54020638	2
3149277	53918279	2
2258013	54012224	2
9274732	53995911	2
4001592	53986649	2
5704863	53987843	2
6079395	53979577	2
7964527	53953321	2
1456927	53944275	2
4909087	53716366	2
3117592	53937070	2
4248842	53933158	2
7964527	53917100	2
5375464	53911242	2
7168104	53903897	2
4492932	53899808	2
9637318	53897714	2
1869152	53895808	2
6615163	53894130	2
4381487	53880392	2
5704863	53886941	2
9754169	53886684	2
9698684	53886617	2
5820814	53885532	2
10201580	53883761	2
2901002	53883775	2
9698684	53883438	2
8708364	53882787	2
2901002	53882259	2
4381487	53880427	2
9209546	53878012	2
7964527	53876146	2
9307263	53876165	2
8467973	53864675	2
2901002	53865481	2
1505540	53862144	2
10067173	53859853	2
5516874	53858072	2
2891152	53840506	2
2891152	53852732	2
651174	53856268	2
542190	53845487	2
9209546	53842927	2
3639023	53842910	2
9209546	53837657	2
4909087	53837707	2
7964527	53837693	2
9505737	53826427	2
5820814	53512047	2
2901002	52775491	2
974555	24049544	2
2303761	33572274	2
2937831	33499916	2
3685856	33509412	2
2303761	33472722	2
772649	20000984	2
2131903	24049577	2
4390160	53825376	2
6047722	53807514	2
6615163	53821308	2
6287308	53793884	2
1212401	53792206	2
2966617	53791921	2
4909087	53784742	2
4909087	53784490	2
2739274	53778411	2
9177877	53773405	2
4016285	53769565	2
9142590	53766755	2
9274732	53769960	2
7388477	53769766	2
9775974	53768806	2
7752296	53766615	2
9512152	53760441	2
3073185	53755699	2
5820814	53745401	2
7964527	53735217	2
4909087	53719315	2
5866580	53716734	2
7964527	53716705	2
4909087	53716651	2
7964527	53716646	2
4909087	53716443	2
9497965	53704785	2
4909087	53704339	2
7057003	53679099	2
9754169	53676163	2
10464813	53669402	2
6361531	53658875	2
4909087	53657537	2
2901002	53652012	2
7420623	53644651	2
7964527	53643374	2
8046232	53638691	2
6109920	53638540	2
7000874	53637064	2
8468264	53636453	2
8708364	53624306	2
9948827	53623041	2
10687003	53616389	2
7964527	53616698	2
8046232	53616550	2
4800652	53608569	2
8708364	53607867	2
2901002	53607358	2
4909087	53605775	2
7964527	53605756	2
541038	53601586	2
8146556	53601830	2
10653196	53599593	2
3390419	53599526	2
3288092	53599508	2
10239789	53590298	2
2901002	53590218	2
4098013	53590239	2
190597	53572993	2
7964527	53572604	2
2901002	53554801	2
4198852	53554788	2
9209546	53554684	2
9698684	53554518	2
4684861	53554349	2
2540669	53551278	2
2570261	53551191	2
9500059	53549270	2
9209546	53549074	2
7964527	53547185	2
5820814	53532691	2
10719722	53529815	2
9209546	53525732	2
4001592	53527199	2
10239789	53525220	2
5960182	53521053	2
10717233	53520627	2
7964527	53511598	2
6031995	53511477	2
3483203	53505937	2
6154287	53505519	2
6671176	53492329	2
7964527	53471122	2
10699910	53461631	2
10655721	53441545	2
3254400	53439874	2
5736515	53428041	2
4703367	53414136	2
2298012	53414877	2
4843503	53410318	2
5720196	53412877	2
8727339	53412948	2
2901002	53412751	2
9698684	53412744	2
6845383	53412266	2
7141506	53411450	2
6345518	53409461	2
6154787	53409590	2
9209546	53401709	2
7954504	53399376	2
7835267	53399308	2
10633290	53399262	2
4279661	53397858	2
8708364	53368967	2
6296473	53368857	2
2901002	53360604	2
6799297	53342689	2
6866811	53342891	2
7954504	53339953	2
5811078	53337455	2
9209546	53336477	2
9209546	53328561	2
4267414	53328692	2
9209546	53321859	2
10417489	53311442	2
7964527	53311327	2
5120049	53301666	2
2901002	53300947	2
5178905	53300970	2
2901002	53296056	2
5811078	53283373	2
6108661	53262912	2
4551984	53236335	2
4829258	47972863	2
5811078	53187660	2
8320861	53177985	2
2336654	53162054	2
8208006	53133028	2
9274732	53127587	2
8146556	53125774	2
2336654	53124627	2
2901002	52589520	2
7400128	52373221	2
9553594	52373016	2
3483203	52372724	2
9845763	50525308	2
8252763	50449051	2
5465130	48628406	2
6147621	44749360	2
5453723	43696425	2
4492932	42847957	2
2901002	35645285	2
4542359	35645986	2
3510736	35624651	2
5828883	35494936	2
5820814	53120871	2
8146556	53120898	2
3908247	53091267	2
8111755	53091165	2
1163373	53080970	2
3279716	53060192	2
9492673	53060165	2
2901002	53058105	2
7964527	53055877	2
6671176	53054918	2
6671176	53054285	2
4333359	53049332	2
7964527	53048738	2
7964527	53036388	2
7359176	53035713	2
8334261	53035981	2
7954504	53035767	2
67579	53034806	2
8111755	53022117	2
2027457	53022256	2
3650983	53022095	2
4801783	53018555	2
8643941	53017331	2
67579	53017315	2
3483203	53015147	2
9209546	53011170	2
6342812	53008737	2
9108532	53002078	2
8305660	53002629	2
3894543	53002466	2
8146556	53001634	2
5535114	53001320	2
2901002	52987979	2
3740545	52982976	2
9799449	52971700	2
8811397	52971203	2
4008392	52961341	2
9209546	52958671	2
2901002	52947643	2
6858244	52947489	2
7171976	40705563	2
9948827	52932583	2
4025659	52932633	2
2901002	52923373	2
7505383	52923285	2
1766544	52907993	2
3254869	52881470	2
2535611	52900861	2
7964527	52898493	2
8046232	52898312	2
4333359	52895240	2
8283047	52894294	2
10169453	52894336	2
7964527	52876666	2
